,source,destination,airline,equipment,avg_capacity,visa,source_lat,source_lon,dest_lat,dest_lon
1931,338,3998,214,738 321,204.0,0.0,51.1328010559082,13.767200469970703,39.551700592,2.73881006241
1932,338,1472,214,738,189.0,0.0,51.1328010559082,13.767200469970703,36.405399322509766,28.086200714111328
1933,338,1056,214,738,189.0,0.0,51.1328010559082,13.767200469970703,28.044500351,-16.5725002289
1934,338,503,1792,AR8,85.0,0.0,51.1328010559082,13.767200469970703,51.505299,0.055278
1935,338,1218,2439,319 320,168.0,0.0,51.1328010559082,13.767200469970703,41.2971,2.07846
1936,338,340,3320,735 733 32A E90,99.0,0.0,51.1328010559082,13.767200469970703,50.033333,8.570556
1937,338,346,3320,E95,122.0,0.0,51.1328010559082,13.767200469970703,48.353802,11.7861
1938,338,2985,130,SU9,98.0,1.0,51.1328010559082,13.767200469970703,55.972599,37.4146
1939,338,1423,2297,319 320,168.0,0.0,51.1328010559082,13.767200469970703,47.59,7.5291667
1940,339,1688,2547,73G,149.0,0.0,50.97980117797851,10.958100318908691,36.898701,30.800501
1941,339,1051,2547,73G,149.0,0.0,50.97980117797851,10.958100318908691,28.452699661254883,-13.863800048828125
1942,339,502,2547,319,156.0,0.0,50.97980117797851,10.958100318908691,51.148102,-0.190278
1943,339,1054,2547,73G,149.0,0.0,50.97980117797851,10.958100318908691,27.931900024414062,-15.38659954071045
1944,339,3998,2547,73G,149.0,0.0,50.97980117797851,10.958100318908691,39.551700592,2.73881006241
1945,339,1056,2547,73G,149.0,0.0,50.97980117797851,10.958100318908691,28.044500351,-16.5725002289
1946,340,5557,2548,CRJ,0.0,0.0,50.033333,8.570556,53.8787002563,14.152299881
1947,340,1735,1073,E90,114.0,0.0,50.033333,8.570556,46.92770004272461,28.930999755859375
1948,340,3941,3320,321,220.0,0.0,50.033333,8.570556,37.9364013672,23.9444999695
1949,340,1452,2681,73H,0.0,0.0,50.033333,8.570556,35.3396987915,25.180299758900002
1950,340,1486,5265,321,220.0,0.0,50.033333,8.570556,40.51969909667969,22.97089958190918
1951,340,3876,5265,333 332,423.0,1.0,50.033333,8.570556,35.2140007019043,-80.94309997558594
1952,340,3670,5265,777,396.0,1.0,50.033333,8.570556,32.896801,-97.038002
1953,340,3304,3378,772,440.0,0.0,50.033333,8.570556,2.745579957962,101.70999908447
1954,340,507,3320,32A 319 320 321 733,141.0,0.0,50.033333,8.570556,51.4706,-0.461941
1955,340,3752,5265,332 762,348.0,1.0,50.033333,8.570556,39.87189865112305,-75.24109649658203
1956,340,1212,214,320,180.0,0.0,50.033333,8.570556,38.28219985961914,-0.5581560134887695
1957,340,2170,4259,319,156.0,0.0,50.033333,8.570556,31.7226009369,35.9931983948
1958,340,2179,5209,333,440.0,0.0,50.033333,8.570556,24.433000564575195,54.651100158691406
1959,340,1739,4319,320 32A 319 321,139.0,0.0,50.033333,8.570556,44.8184013367,20.3090991974
1960,340,1460,2681,73H,0.0,0.0,50.033333,8.570556,39.601898193359375,19.911699295043945
1961,340,1509,3463,320,180.0,0.0,50.033333,8.570556,37.466801,15.0664
1962,340,4029,4329,319,156.0,1.0,50.033333,8.570556,55.40879821777344,37.90629959106445
1963,340,498,214,DH4,78.0,,50.033333,8.570556,49.435001373291016,-2.6019699573516846
1964,340,421,4319,321 32A 320,133.0,0.0,50.033333,8.570556,60.317199707031,24.963300704956
1965,340,1225,3320,321 319,188.0,0.0,50.033333,8.570556,38.8728981018,1.3731199502899998
1966,340,503,3320,E90,114.0,0.0,50.033333,8.570556,51.505299,0.055278
1967,340,1229,5309,738,189.0,0.0,50.033333,8.570556,40.471926,-3.56264
1968,340,3998,2681,73H,0.0,0.0,50.033333,8.570556,39.551700592,2.73881006241
1969,340,3953,3320,321 320,200.0,0.0,50.033333,8.570556,56.92359924316406,23.971099853515625
1970,340,351,3320,321 320 32A,133.0,0.0,50.033333,8.570556,52.5597,13.2877
1971,340,1613,491,321 320 319,185.0,0.0,50.033333,8.570556,48.110298156738,16.569700241089
1972,340,11051,5265,77L 788 77W,318.0,0.0,50.033333,8.570556,25.273056,51.608056
1973,340,2072,5209,333,440.0,0.0,50.033333,8.570556,21.6796,39.156502
1974,340,1197,3320,32A 321,110.0,0.0,50.033333,8.570556,34.875099182128906,33.624900817871094
1975,340,1561,3320,321 32A 320,133.0,0.0,50.033333,8.570556,40.886002,14.2908
1976,340,1246,3320,32A 319,78.0,0.0,50.033333,8.570556,39.4893,-0.481625
1977,340,3959,3320,321 320,200.0,0.0,50.033333,8.570556,54.634102,25.285801
1978,340,100,3320,333,440.0,1.0,50.033333,8.570556,45.3224983215332,-75.66919708251953
1979,340,146,3320,333,440.0,1.0,50.033333,8.570556,45.4706001282,-73.7407989502
1980,340,156,3320,744,660.0,1.0,50.033333,8.570556,49.193901062,-123.183998108
1981,340,178,1317,330,440.0,1.0,50.033333,8.570556,51.113899231,-114.019996643
1982,340,193,3320,744,660.0,1.0,50.033333,8.570556,43.6772003174,-79.63059997559999
1983,340,3682,5209,343,295.0,1.0,50.033333,8.570556,33.6367,-84.428101
1984,340,1382,3320,321 32A 735 319 320 733,140.0,0.0,50.033333,8.570556,49.012798,2.55
1985,340,3645,5209,343,295.0,1.0,50.033333,8.570556,42.212398529052734,-83.35340118408203
1986,340,3797,5265,388,853.0,1.0,50.033333,8.570556,40.63980103,-73.77890015
1987,340,210,3320,319,156.0,1.0,50.033333,8.570556,36.69100189208984,3.215409994125366
1988,340,3131,3320,74H,0.0,1.0,50.033333,8.570556,13.1979,77.706299
1989,340,2997,3320,744,660.0,1.0,50.033333,8.570556,19.0886993408,72.8678970337
1990,340,3093,3320,74H,0.0,1.0,50.033333,8.570556,28.5665,77.103104
1991,340,3144,3320,343,295.0,1.0,50.033333,8.570556,12.990005493164062,80.16929626464844
1992,340,3017,3320,73H,0.0,1.0,50.033333,8.570556,18.58209991455078,73.9197006225586
1993,340,1074,3320,321,220.0,0.0,50.033333,8.570556,33.36750030517578,-7.589970111846924
1994,340,5673,4248,738,189.0,0.0,50.033333,8.570556,34.988800048799995,-3.0282099247
1995,340,2709,3320,346,379.0,0.0,50.033333,8.570556,4.70159,-74.1469
1996,340,1555,3320,321 320,200.0,0.0,50.033333,8.570556,41.8002778,12.2388889
1997,340,3199,5309,777,396.0,0.0,50.033333,8.570556,21.221200942993164,105.80699920654297
1998,340,1529,1531,320 319,168.0,0.0,50.033333,8.570556,45.445099,9.27674
1999,340,3205,5309,777,396.0,0.0,50.033333,8.570556,10.8187999725,106.652000427
2000,340,2954,3320,E90,114.0,0.0,50.033333,8.570556,53.882499694824,28.030700683594
2001,340,7447,4870,32A,0.0,0.0,50.033333,8.570556,36.075833,10.438611
2002,340,490,312,ER4,50.0,0.0,50.033333,8.570556,51.382702,-2.71909
2003,340,609,4319,320 32A 319 321 CR9,129.0,0.0,50.033333,8.570556,55.617900848389,12.656000137329
2004,340,3395,3320,330,440.0,0.0,50.033333,8.570556,30.578500747680664,103.9469985961914
2005,340,3388,3320,343,295.0,0.0,50.033333,8.570556,31.742000579833984,118.86199951171875
2006,340,3364,3320,388,853.0,0.0,50.033333,8.570556,40.080101013183594,116.58499908447266
2007,340,3406,1758,332,406.0,0.0,50.033333,8.570556,31.143400192260746,121.80500030517578
2008,340,4144,3320,343,295.0,0.0,50.033333,8.570556,41.639801025390625,123.48300170898438
2009,340,2276,1756,744,660.0,,50.033333,8.570556,25.0777,121.233002
2010,340,3077,3320,74H,0.0,0.0,50.033333,8.570556,22.308901,113.915001
2011,340,1055,2681,73H,0.0,0.0,50.033333,8.570556,28.945499,-13.6052
2012,340,1064,1868,32S,0.0,0.0,50.033333,8.570556,30.325000762939453,-9.413069725036621
2013,340,1688,4573,738,189.0,0.0,50.033333,8.570556,36.898701,30.800501
2014,340,1474,1868,757,243.0,0.0,50.033333,8.570556,35.531700134277344,24.149700164794922
2015,340,1852,1868,767,375.0,0.0,50.033333,8.570556,21.036500930800003,-86.8770980835
2016,340,1200,1925,319 320,168.0,0.0,50.033333,8.570556,42.5614013671875,18.268199920654297
2017,340,293,4870,736,149.0,0.0,50.033333,8.570556,33.875,10.775500297546387
2018,340,1715,2681,73H,0.0,0.0,50.033333,8.570556,36.7131004333,28.7924995422
2019,340,4091,2681,73H,0.0,0.0,50.033333,8.570556,32.697899,-16.7745
2020,340,1051,2681,73H,0.0,0.0,50.033333,8.570556,28.452699661254883,-13.863800048828125
2021,340,1909,1868,767,375.0,1.0,50.033333,8.570556,22.989200592041016,-82.40910339355469
2022,340,1910,1868,767,375.0,1.0,50.033333,8.570556,20.785600662231445,-76.31510162353516
2023,340,1130,1868,757,243.0,0.0,50.033333,8.570556,27.178300857543945,33.799400329589844
2024,340,1458,2681,73H,0.0,0.0,50.033333,8.570556,36.79330062866211,27.091699600219727
2025,340,3877,1868,767,375.0,1.0,50.033333,8.570556,36.08010101,-115.1520004
2026,340,1054,2681,73H,0.0,0.0,50.033333,8.570556,27.931900024414062,-15.38659954071045
2027,340,1145,1868,767,375.0,1.0,50.033333,8.570556,-4.034830093383789,39.594200134277344
2028,340,1780,1868,767,375.0,0.0,50.033333,8.570556,18.503700256347656,-77.91339874267578
2029,340,3156,1868,767,375.0,0.0,50.033333,8.570556,4.191830158233643,73.52909851074219
2030,340,893,1868,767,375.0,0.0,50.033333,8.570556,-20.430201,57.683601
2031,340,4059,1868,767,375.0,1.0,50.033333,8.570556,-1.31923997402,36.9277992249
2032,340,1761,1868,767,375.0,0.0,50.033333,8.570556,19.75790023803711,-70.56999969482422
2033,340,1760,1868,767,375.0,0.0,50.033333,8.570556,18.567399978599997,-68.36340332030001
2034,340,2610,1868,767,375.0,0.0,50.033333,8.570556,-8.126489639282227,-34.92359924316406
2035,340,1472,2681,73H,0.0,0.0,50.033333,8.570556,36.405399322509766,28.086200714111328
2036,340,1762,1868,767,375.0,0.0,50.033333,8.570556,18.42970085144,-69.668899536133
2037,340,3577,5209,333 343,368.0,1.0,50.033333,8.570556,47.449001,-122.308998
2038,340,994,1868,767,375.0,0.0,50.033333,8.570556,-4.67434,55.521801
2039,340,2890,1868,767,375.0,,50.033333,8.570556,18.4393997192,-66.0018005371
2040,340,1053,1868,738,189.0,0.0,50.033333,8.570556,28.626499,-17.7556
2041,340,1206,1925,320 319,168.0,0.0,50.033333,8.570556,43.53889846801758,16.29800033569336
2042,340,2621,1868,767,375.0,0.0,50.033333,8.570556,-12.9086112976,-38.3224983215
2043,340,2901,1868,767,375.0,0.0,50.033333,8.570556,11.149700164794922,-60.83219909667969
2044,340,1056,2681,73H,0.0,0.0,50.033333,8.570556,28.044500351,-16.5725002289
2045,340,1923,1868,767,375.0,1.0,50.033333,8.570556,23.034400939941406,-81.435302734375
2046,340,1226,2681,73H,0.0,0.0,50.033333,8.570556,36.744598388671875,-6.060110092163086
2047,340,73,1868,767,375.0,1.0,50.033333,8.570556,44.8807983398,-63.5085983276
2048,340,599,3320,321,220.0,0.0,50.033333,8.570556,53.421299,-6.27007
2049,340,2188,4089,77W,396.0,0.0,50.033333,8.570556,25.2527999878,55.3643989563
2050,340,1550,3320,E95,122.0,0.0,50.033333,8.570556,45.395699,10.8885
2051,340,1107,3320,788,242.0,0.0,50.033333,8.570556,8.97789001465,38.799301147499996
2052,340,580,1758,EMJ,0.0,0.0,50.033333,8.570556,52.308601,4.76389
2053,340,737,4319,73W 73H 717 736 73G,86.0,0.0,50.033333,8.570556,59.651901245117,17.918600082397
2054,340,1218,2439,320,180.0,0.0,50.033333,8.570556,41.2971,2.07846
2055,340,302,1531,E90 735 733 CR7 319 321 320 32A,129.0,0.0,50.033333,8.570556,50.9014015198,4.48443984985
2056,340,1489,3320,320 733 321 735 32A,136.0,0.0,50.033333,8.570556,47.42976,19.261093
2057,340,345,3320,319 320 CR7 E90 321,150.0,0.0,50.033333,8.570556,51.289501,6.76678
2058,340,687,4319,319 32A 733 321,131.0,0.0,50.033333,8.570556,57.662799835205,12.279800415039
2059,340,1665,4559,CR7 735 E90,108.0,0.0,50.033333,8.570556,46.23809814453125,6.108950138092041
2060,340,1638,5265,319 320,168.0,0.0,50.033333,8.570556,38.7813,-9.13592
2061,340,1335,4435,32A 733 735,94.0,0.0,50.033333,8.570556,45.725556,5.081111
2062,340,1353,3320,E90 320 32A 319,112.0,0.0,50.033333,8.570556,43.439271922,5.22142410278
2063,340,346,3320,320 321 32A 319,139.0,0.0,50.033333,8.570556,48.353802,11.7861
2064,340,1524,3320,320 319 321 32A 733,141.0,0.0,50.033333,8.570556,45.6306,8.72811
2065,340,644,4319,738 73W 73H 73G 736,97.0,0.0,50.033333,8.570556,60.121,11.0502
2066,340,1657,5179,318,132.0,0.0,50.033333,8.570556,44.5711111,26.085
2067,340,1587,5097,AT7 319,115.0,0.0,50.033333,8.570556,50.1008,14.26
2068,340,1273,3320,319 735 733,146.0,0.0,50.033333,8.570556,43.629101,1.36382
2069,340,679,3210,E75 E95 E70,97.0,0.0,50.033333,8.570556,52.1656990051,20.967100143399996
2070,340,1678,4559,320 AR1,146.0,0.0,50.033333,8.570556,47.464699,8.54917
2071,340,1194,3320,320 32A 319 321,139.0,0.0,50.033333,8.570556,42.69669342041016,23.411436080932617
2072,340,16,2835,75W,0.0,0.0,50.033333,8.570556,63.985000610352,-22.605600357056
2073,340,2057,2638,320,180.0,0.0,50.033333,8.570556,26.27079963684082,50.63359832763672
2074,340,2983,5281,763 764 752,322.0,0.0,50.033333,8.570556,41.257900238,69.2811965942
2075,340,4330,3320,343,295.0,1.0,50.033333,8.570556,35.416099548339844,51.152198791503906
2076,340,2922,5209,333,440.0,1.0,50.033333,8.570556,40.467498779296875,50.04669952392578
2077,340,2560,3320,744,660.0,0.0,50.033333,8.570556,-22.8099994659,-43.2505569458
2078,340,2564,3320,74H,0.0,0.0,50.033333,8.570556,-23.435556411743164,-46.47305679321289
2079,340,2279,2987,773,550.0,0.0,50.033333,8.570556,35.7647018433,140.386001587
2080,340,1569,3320,CR9 319,123.0,0.0,50.033333,8.570556,46.223701,14.4576
2081,340,1742,3320,319,156.0,0.0,50.033333,8.570556,42.5728,21.035801
2082,340,1190,83,319,156.0,0.0,50.033333,8.570556,41.4146995544,19.7206001282
2083,340,2910,5209,333,440.0,0.0,50.033333,8.570556,51.02220153808594,71.46690368652344
2084,340,3930,28,74E,0.0,0.0,50.033333,8.570556,37.46910095214844,126.45099639892578
2085,340,1606,3320,321 32A,110.0,0.0,50.033333,8.570556,35.857498,14.4775
2086,340,2176,3320,343,295.0,0.0,50.033333,8.570556,29.226600646972656,47.96889877319336
2087,340,629,3329,ER4 DH4,64.0,0.0,50.033333,8.570556,49.6233333,6.2044444
2088,340,260,3320,343,295.0,1.0,50.033333,8.570556,9.006790161132812,7.263169765472412
2089,340,532,3320,735,132.0,0.0,50.033333,8.570556,57.201900482177734,-2.197779893875122
2090,340,248,3320,333,440.0,0.0,50.033333,8.570556,5.605189800262451,-0.16678600013256073
2091,340,1230,3320,321 320,200.0,0.0,50.033333,8.570556,36.67490005493164,-4.499110221862793
2092,340,2908,3320,333,440.0,0.0,50.033333,8.570556,43.35210037231445,77.04049682617188
2093,340,2177,3490,320,180.0,0.0,50.033333,8.570556,33.820899963378906,35.488399505615234
2094,340,636,4319,735 E90,123.0,0.0,50.033333,8.570556,60.29339981,5.218140125
2095,340,469,3320,733 319 32A 321 320,141.0,0.0,50.033333,8.570556,52.453899383499994,-1.74802994728
2096,340,1321,3320,E90,114.0,0.0,50.033333,8.570556,42.55270004272461,9.48373031616211
2097,340,1216,3320,320 32A 319 321,139.0,0.0,50.033333,8.570556,43.30110168457031,-2.9106099605560303
2098,340,3885,4940,380 346,616.0,0.0,50.033333,8.570556,13.681099891662598,100.74700164794922
2099,340,608,4319,735 733,140.0,0.0,50.033333,8.570556,55.7402992249,9.15178012848
2100,340,1538,3320,735 321 319 733 320,167.0,0.0,50.033333,8.570556,44.5354,11.2887
2101,340,3448,5209,744 346,520.0,1.0,50.033333,8.570556,42.36429977,-71.00520325
2102,340,353,3320,733 319 321 735 E90,154.0,0.0,50.033333,8.570556,53.0475006104,8.78666973114
2103,340,1423,4319,CR7,78.0,0.0,50.033333,8.570556,47.59,7.5291667
2104,340,1128,2143,330 738,314.0,0.0,50.033333,8.570556,30.12190055847168,31.40559959411621
2105,340,2851,3320,333,440.0,0.0,50.033333,8.570556,10.601194,-66.991222
2106,340,3751,5209,744,660.0,1.0,50.033333,8.570556,39.861698150635,-104.672996521
2107,340,2064,3320,73H,0.0,0.0,50.033333,8.570556,26.471200942993164,49.79790115356445
2108,340,338,3320,735 733 32A E90,99.0,0.0,50.033333,8.570556,51.1328010559082,13.767200469970703
2109,340,3989,3320,319,156.0,0.0,50.033333,8.570556,36.23759841918945,43.963199615478516
2110,340,535,3320,321 32A 320 319,139.0,0.0,50.033333,8.570556,55.95000076293945,-3.372499942779541
2111,340,3494,5209,777,396.0,1.0,50.033333,8.570556,40.692501068115234,-74.168701171875
2112,340,3988,3320,744,660.0,0.0,50.033333,8.570556,-34.8222,-58.5358
2113,340,1626,2681,73H,0.0,0.0,50.033333,8.570556,37.0144004822,-7.96590995789
2114,340,382,3320,CR7,78.0,0.0,50.033333,8.570556,47.671298980699994,9.51148986816
2115,340,1563,3320,E90,114.0,0.0,50.033333,8.570556,43.810001,11.2051
2116,340,341,3320,CR7,78.0,0.0,50.033333,8.570556,52.134601593,7.68483018875
2117,340,668,3210,319 321 32A 320,139.0,0.0,50.033333,8.570556,54.37760162353515,18.46619987487793
2118,340,4274,3320,319,156.0,1.0,50.033333,8.570556,56.230098724365,43.784000396729
2119,340,1609,491,E90 733,132.0,0.0,50.033333,8.570556,46.9911003112793,15.439599990844727
2120,340,410,3320,E90,114.0,0.0,50.033333,8.570556,54.9132003784,8.34047031403
2121,340,352,3320,319 735 733 32A,109.0,0.0,50.033333,8.570556,52.461101532,9.685079574580001
2122,340,342,3320,321 320 319 32A,139.0,0.0,50.033333,8.570556,53.630401611328,9.9882297515869
2123,340,2359,324,788 744 77W,433.0,0.0,50.033333,8.570556,35.552299,139.779999
2124,340,3714,5209,777,396.0,1.0,50.033333,8.570556,38.94449997,-77.45580292
2125,340,3550,5209,763,351.0,1.0,50.033333,8.570556,29.984399795532227,-95.34140014648438
2126,340,1610,491,DH4,78.0,0.0,50.033333,8.570556,47.260201,11.344
2127,340,1701,5265,320 330 321 343 332,308.0,0.0,50.033333,8.570556,40.976898,28.8146
2128,340,813,5265,346,379.0,0.0,50.033333,8.570556,-26.1392,28.246
2129,340,2939,5282,738,189.0,0.0,50.033333,8.570556,50.345001220703125,30.894699096679688
2130,340,3992,324,744,660.0,0.0,50.033333,8.570556,34.42729949951172,135.24400329589844
2131,340,669,3210,735 733 321 32A 319,131.0,0.0,50.033333,8.570556,50.077702,19.7848
2132,340,671,3210,735 CR7 733,120.0,0.0,50.033333,8.570556,50.4743,19.08
2133,340,2993,3320,319,156.0,1.0,50.033333,8.570556,53.504901885986,50.16429901123
2134,340,951,3320,343,295.0,0.0,50.033333,8.570556,-8.85837,13.2312
2135,340,3484,5209,74H,0.0,1.0,50.033333,8.570556,33.94250107,-118.4079971
2136,340,2948,130,319,156.0,1.0,50.033333,8.570556,59.80030059814453,30.262500762939453
2137,340,348,3320,CR7 E90 735,108.0,0.0,50.033333,8.570556,51.423889,12.236389
2138,340,1611,491,CR7 E90,96.0,0.0,50.033333,8.570556,48.2332,14.1875
2139,340,273,5209,333,440.0,1.0,50.033333,8.570556,6.5773701667785645,3.321160078048706
2140,340,478,3320,319 321 32A 320 733,141.0,0.0,50.033333,8.570556,53.35369873046875,-2.2749500274658203
2141,340,3878,5209,744,660.0,1.0,50.033333,8.570556,28.429399490356445,-81.30899810791016
2142,340,1824,3320,74H,0.0,0.0,50.033333,8.570556,19.4363,-99.072098
2143,340,3576,5209,388,853.0,1.0,50.033333,8.570556,25.79319953918457,-80.29060363769531
2144,340,1359,3320,735,132.0,0.0,50.033333,8.570556,43.57619857788086,3.96301007270813
2145,340,1354,3320,32A 319 321 320,139.0,0.0,50.033333,8.570556,43.6584014893,7.215869903560001
2146,340,3942,324,343,295.0,0.0,50.033333,8.570556,34.8583984375,136.80499267578125
2147,340,347,3320,319 735 CR7 321 733 E90 32A 320,129.0,0.0,50.033333,8.570556,49.498699,11.078056
2148,340,1520,3320,E90,114.0,0.0,50.033333,8.570556,40.898701,9.51763
2149,340,1636,4869,321,220.0,0.0,50.033333,8.570556,41.2481002808,-8.68138980865
2150,340,3830,5209,777 744,528.0,1.0,50.033333,8.570556,41.9786,-87.9048
2151,340,1512,3320,E90,114.0,0.0,50.033333,8.570556,38.175999,13.091
2152,340,674,3210,CR7,78.0,0.0,50.033333,8.570556,52.421001434299995,16.8262996674
2153,340,1203,1925,319 320,168.0,0.0,50.033333,8.570556,44.89350128173828,13.922200202941895
2154,340,2082,4533,320,180.0,0.0,50.033333,8.570556,24.957599639892575,46.69879913330078
2155,340,675,3320,CR7,78.0,0.0,50.033333,8.570556,50.1100006104,22.0189990997
2156,340,3469,5209,744,660.0,1.0,50.033333,8.570556,37.61899948120117,-122.375
2157,340,3316,5265,388,853.0,0.0,50.033333,8.570556,1.35019,103.994003
2158,340,350,3320,319 735 320 32A,117.0,0.0,50.033333,8.570556,48.689899444599995,9.22196006775
2159,340,666,4319,735 319 733,146.0,0.0,50.033333,8.570556,58.876701354,5.6377801895
2160,340,1612,491,100,109.0,0.0,50.033333,8.570556,47.7933006287,13.0043001175
2161,340,415,3320,321 320 32A,133.0,0.0,50.033333,8.570556,59.41329956049999,24.832799911499997
2162,340,1590,2150,738,189.0,0.0,50.033333,8.570556,32.01139831542969,34.88669967651367
2163,340,1526,3320,735 E90 CR7,108.0,0.0,50.033333,8.570556,45.200802,7.64963
2164,340,287,4870,32A 320,90.0,0.0,50.033333,8.570556,36.85100173950195,10.22719955444336
2165,340,1551,3320,321 32A 319,125.0,0.0,50.033333,8.570556,45.505299,12.3519
2166,340,2988,5067,738 73G,169.0,1.0,50.033333,8.570556,55.5914993286,37.2615013123
2167,340,680,3210,CR7 32A 321,99.0,0.0,50.033333,8.570556,51.1026992798,16.885799408
2168,340,1209,1925,319,156.0,0.0,50.033333,8.570556,44.108299,15.3467
2169,340,1208,1925,320 319,168.0,0.0,50.033333,8.570556,45.7429008484,16.0687999725
2170,340,4317,4951,738,189.0,0.0,50.033333,8.570556,40.898601532,29.3092002869
2171,340,1633,4304,320,180.0,0.0,50.033333,8.570556,37.7411994934,-25.6979007721
2172,340,4078,4329,738,189.0,1.0,50.033333,8.570556,55.012599945068,82.650703430176
2173,340,2985,130,320 319,168.0,1.0,50.033333,8.570556,55.972599,37.4146
2174,340,4105,153,332,406.0,0.0,50.033333,8.570556,-22.4799,17.4709
2175,340,2979,10122,737,215.0,0.0,50.033333,8.570556,38.5433006287,68.8249969482
2176,340,2976,5083,738,189.0,1.0,50.033333,8.570556,37.986801,58.361
2177,340,1682,4951,738,189.0,0.0,50.033333,8.570556,40.1281013489,32.995098114
2178,340,3024,4349,332,406.0,1.0,50.033333,8.570556,7.180759906768799,79.88410186767578
2179,340,2194,3778,333 332,423.0,0.0,50.033333,8.570556,23.593299865722656,58.284400939941406
2180,340,1103,2681,73H,0.0,0.0,50.033333,8.570556,16.136499404907227,-22.888900756835938
2181,340,1473,2681,73H,0.0,0.0,50.033333,8.570556,38.1511,21.4256
2182,340,1231,2681,73H,0.0,0.0,50.033333,8.570556,39.86259841918945,4.218649864196777
2183,340,1706,4573,738,189.0,0.0,50.033333,8.570556,38.2924003601,27.156999588
2184,340,1741,3539,100,109.0,0.0,50.033333,8.570556,42.359402,19.2519
2185,341,1688,214,738,189.0,0.0,52.134601593,7.68483018875,36.898701,30.800501
2186,341,1460,214,738,189.0,0.0,52.134601593,7.68483018875,39.601898193359375,19.911699295043945
2187,341,1225,214,738,189.0,0.0,52.134601593,7.68483018875,38.8728981018,1.3731199502899998
2188,341,3998,214,738 320,184.0,0.0,52.134601593,7.68483018875,39.551700592,2.73881006241
2189,341,1230,4296,738,189.0,0.0,52.134601593,7.68483018875,36.67490005493164,-4.499110221862793
2190,341,1222,4296,738,189.0,0.0,52.134601593,7.68483018875,41.901000977,2.7605500221
2191,341,340,3320,CR7,78.0,0.0,52.134601593,7.68483018875,50.033333,8.570556
2192,341,346,3320,E95 CR9,106.0,0.0,52.134601593,7.68483018875,48.353802,11.7861
2193,341,353,18553,J32,19.0,0.0,52.134601593,7.68483018875,53.0475006104,8.78666973114
2194,341,350,18553,J32,19.0,0.0,52.134601593,7.68483018875,48.689899444599995,9.22196006775
2195,341,1678,18553,J32,19.0,0.0,52.134601593,7.68483018875,47.464699,8.54917
2196,342,382,2916,AT7,74.0,0.0,53.630401611328,9.9882297515869,47.671298980699994,9.51148986816
2197,342,580,3090,737 EMJ,108.0,0.0,53.630401611328,9.9882297515869,52.308601,4.76389
2198,342,737,4319,73G 73H 73W 736 717,86.0,0.0,53.630401611328,9.9882297515869,59.651901245117,17.918600082397
2199,342,1218,2439,320,180.0,0.0,53.630401611328,9.9882297515869,41.2971,2.07846
2200,342,636,2548,CRJ,0.0,0.0,53.630401611328,9.9882297515869,60.29339981,5.218140125
2201,342,469,2548,CRJ,0.0,0.0,53.630401611328,9.9882297515869,52.453899383499994,-1.74802994728
2202,342,1321,2548,CRJ,0.0,0.0,53.630401611328,9.9882297515869,42.55270004272461,9.48373031616211
2203,342,1489,2548,CRJ,0.0,0.0,53.630401611328,9.9882297515869,47.42976,19.261093
2204,342,1382,596,321 318 320 32A,133.0,0.0,53.630401611328,9.9882297515869,49.012798,2.55
2205,342,344,2548,319 CRJ,78.0,0.0,53.630401611328,9.9882297515869,50.8658981323,7.1427397728
2206,342,1509,2297,319,156.0,0.0,53.630401611328,9.9882297515869,37.466801,15.0664
2207,342,1200,2548,319,156.0,0.0,53.630401611328,9.9882297515869,42.5614013671875,18.268199920654297
2208,342,1626,214,320,180.0,0.0,53.630401611328,9.9882297515869,37.0144004822,-7.96590995789
2209,342,1555,2297,319,156.0,0.0,53.630401611328,9.9882297515869,41.8002778,12.2388889
2210,342,4166,2548,CRJ,0.0,0.0,53.630401611328,9.9882297515869,48.7793998718,8.08049964905
2211,342,3986,2548,CRJ,0.0,0.0,53.630401611328,9.9882297515869,47.988800048799995,10.2395000458
2212,342,1665,2548,CRJ,0.0,0.0,53.630401611328,9.9882297515869,46.23809814453125,6.108950138092041
2213,342,1452,2681,73H,0.0,0.0,53.630401611328,9.9882297515869,35.3396987915,25.180299758900002
2214,342,4322,491,319 CRJ,78.0,0.0,53.630401611328,9.9882297515869,46.642502,14.3377
2215,342,507,1355,320 319 321,185.0,0.0,53.630401611328,9.9882297515869,51.4706,-0.461941
2216,342,1229,2548,CRJ,0.0,0.0,53.630401611328,9.9882297515869,40.471926,-3.56264
2217,342,478,2297,320 319,168.0,0.0,53.630401611328,9.9882297515869,53.35369873046875,-2.2749500274658203
2218,342,1524,2297,319,156.0,0.0,53.630401611328,9.9882297515869,45.6306,8.72811
2219,342,1561,2297,319,156.0,0.0,53.630401611328,9.9882297515869,40.886002,14.2908
2220,342,1354,2297,319,156.0,0.0,53.630401611328,9.9882297515869,43.6584014893,7.215869903560001
2221,342,347,214,DH4,78.0,0.0,53.630401611328,9.9882297515869,49.498699,11.078056
2222,342,1520,3463,320,180.0,0.0,53.630401611328,9.9882297515869,40.898701,9.51763
2223,342,644,3737,73H,0.0,0.0,53.630401611328,9.9882297515869,60.121,11.0502
2224,342,3998,2297,319,156.0,0.0,53.630401611328,9.9882297515869,39.551700592,2.73881006241
2225,342,1587,5097,319 AT7,115.0,0.0,53.630401611328,9.9882297515869,50.1008,14.26
2226,342,1742,2548,319,156.0,0.0,53.630401611328,9.9882297515869,42.5728,21.035801
